ID,crop name,month,year,CorpId,climate,Latitude,Longitude,Pressure, Wind NE, Wind SW
EP101966,jute,october,2015,45, TS,15.7N,117.9W,1020,0,0
EP101966,jute,november,2015,25, TD,16.1N,118.2W,1021,0,0
EP101966,jute,december,2015,25, TD,16.3N,118.5W,1021,0,0
EP101966,jute,january,2015,25, TD,16.3N,118.8W,1021,0,0
EP101966,jute,february,2015,25, TD,16.1N,118.9W,1021,0,0
EP101966,jute,march,2015,25, TD,15.8N,118.9W,1021,0,0
EP101966,jute,april,2015,25, TD,15.5N,118.8W,1021,0,0
EP101966,jute,may,2015,25, TD,15.3N,118.6W,1009,0,0
EP111966,jute,june,2015,25, TD,18.5N,115.0W,1008,0,0
EP111966,jute,july,2015,25, TD,19.0N,115.0W,1008,0,0
EP111966,jute,august,2015,25, TD,19.5N,115.0W,1008,0,0
EP111966,jute,september,2015,25, TD,20.0N,115.1W,1006,0,0
EP111966,wheat,october,2015,25, TD,20.4N,115.2W,1005,30,20
EP111966,wheat,november,2015,25, TD,20.9N,115.0W,1005,30,20
EP111966,wheat,december,2015,25, TD,21.5N,114.6W,1003,30,20
EP111966,wheat,january,2015,25, TD,21.6N,113.9W,1003,40,20
EP111966,wheat,february,2015,25, TD,21.6N,113.2W,1000,50,30
EP111966,wheat,march,2015,45, TS,22.1N,112.7W,998,60,40
EP111966,wheat,april,2015,45, TS,23.2N,112.3W,995,70,50
EP111966,wheat,may,2015,45, TS,24.7N,110.8W,995,70,50
EP111966,wheat,june,2015,45, TS,26.3N,109.2W,995,70,50
EP111966,wheat,july,2015,25, ET,28.1N,108.8W,997,60,40
EP111966,wheat,august,2015,25, ET,29.9N,109.3W,997,60,40
EP121966,wheat,september,2015,25, TD,16.0N,103.0W,997,60,40
EP121966,wheat,october,2015,25, TD,16.3N,103.1W,999,50,30
EP121966,wheat,november,2015,45, TS,16.8N,103.1W,1001,40,20
EP121966,wheat,december,2015,45, TS,17.4N,103.1W,1002,40,20
EP121966,wheat,january,2015,45, TS,18.0N,103.0W,1003,40,20
EP121966,wheat,february,2015,45, ET,18.6N,103.1W,1004,40,20
EP121966,wheat,march,2015,25, ET,19.1N,103.2W,1005,0,0
EP131966,wheat,april,2015,25, TD,11.5N,97.1W,1005,0,0
EP131966,wheat,may,2015,25, TD,12.2N,98.0W,1006,0,0
EP131966,wheat,june,2015,25, TD,12.9N,98.7W,1006,0,0
EP131966,wheat,july,2015,25, TD,13.8N,99.3W,1006,0,0
EP131966,wheat,august,2015,25, TD,14.6N,100.0W,1006,0,0
EP131966,wheat,september,2015,25, TD,15.3N,100.6W,1006,0,0
EP131966,wheat,october,2015,25, TD,15.9N,101.3W,1007,0,0
EP131966,wheat,november,2015,45, TS,16.6N,102.1W,1007,0,0
EP131966,wheat,december,2015,45, TS,17.4N,103.0W,1007,0,0
EP131966,jute,january,2015,45, TS,18.2N,104.0W,1007,0,0
EP131966,maize,february,2015,45, TS,19.2N,104.9W,1007,0,0
EP131966,maize,march,2015,25, ET,20.4N,105.3W,1007,0,0
EP131966,maize,april,2015,25, ET,21.9N,105.1W,1007,0,0
EP011967,maize,may,2015,45, TS,14.0N,117.2W,1007,0,0
EP011967,maize,june,2015,45, TS,14.5N,117.5W,1007,0,0
EP011967,maize,july,2015,45, TS,14.9N,117.9W,1007,0,0
EP011967,maize,august,2015,45, TS,15.2N,118.5W,1008,0,0
EP011967,jute,september,2015,45, TS,15.4N,119.2W,1008,0,0
EP011967,jute,october,2015,45, TS,15.4N,119.8W,1008,0,0
EP011967,jute,november,2015,45, TS,15.3N,120.3W,1005,0,0
EP011967,jute,december,2015,45, TS,15.2N,120.8W,1004,45,45
EP011967,jute,january,2015,45, TS,15.1N,121.3W,1002,45,45
EP011967,jute,february,2015,45, TS,14.9N,122.0W,999,60,100
EP011967,jute,march,2015,45, TS,14.8N,122.8W,1000,100,125
EP011967,jute,april,2015,45, TS,14.8N,123.7W,1000,120,150
EP011967,jute,may,2015,45, TS,14.9N,124.7W,1000,120,150
EP021967,jute,june,2015,40, TS,16.1N,101.4W,1000,180,180
EP021967,jute,july,2015,40, TS,16.4N,102.0W,1002,225,225
EP021967,jute,august,2015,40, TS,17.0N,102.5W,1005,225,225
EP021967,jute,september,2015,35, ET,17.3N,102.7W,1005,0,0
EP031967,jute,october,2015,45, TS,14.9N,102.4W,1007,0,0
EP031967,jute,november,2015,45, TS,15.5N,103.0W,1007,0,0
EP031967,wheat,december,2015,45, TS,16.0N,103.6W,1007,0,0
EP031967,wheat,january,2015,45, TS,16.5N,104.2W,1008,0,0
EP031967,wheat,february,2015,65, HU,17.0N,104.9W,1008,0,0
EP031967,wheat,march,2015,75, HU,17.7N,106.1W,1008,0,0
EP031967,wheat,april,2015,75, HU,18.4N,107.3W,1008,0,0
EP031967,wheat,may,2015,75, HU,19.3N,108.7W,1008,0,0
EP031967,wheat,june,2015,75, HU,20.1N,110.1W,1008,0,0
EP031967,wheat,july,2015,75, HU,20.6N,111.0W,1007,0,0
EP031967,wheat,august,2015,75, HU,21.1N,111.9W,1005,20,0
EP031967,wheat,september,2015,45, TS,21.5N,112.7W,1000,40,30
EP031967,wheat,october,2015,45, TS,21.8N,113.5W,990,60,50
EP031967,wheat,november,2015,45, TS,22.1N,114.2W,980,60,50
EP031967,wheat,december,2015,45, TS,22.3N,114.8W,970,60,50
EP041967,wheat,january,2015,25, TD,10.2N,96.3W,957,60,60
EP041967,wheat,february,2015,25, TD,10.7N,97.7W,948,60,60
EP041967,wheat,march,2015,25, TD,11.1N,99.1W,945,60,60
EP041967,jute,april,2015,25, TD,11.6N,100.7W,945,60,60
EP041967,maize,may,2015,25, TD,12.0N,102.3W,945,90,65
EP041967,maize,june,2015,25, TD,12.3N,103.5W,945,120,70
EP041967,maize,july,2015,25, TD,12.5N,104.8W,935,120,80
EP041967,maize,august,2015,25, TD,12.8N,106.1W,931,120,80
EP041967,maize,september,2015,25, TD,13.1N,107.4W,931,120,80
EP041967,maize,october,2015,25, TD,13.5N,108.6W,933,120,80
EP041967,maize,november,2015,25, TD,14.0N,109.8W,940,120,90
EP041967,jute,december,2015,25, TD,14.6N,111.1W,948,120,100
EP041967,jute,january,2015,40, TS,15.2N,112.4W,957,120,100
EP041967,jute,february,2015,45, TS,15.4N,113.0W,965,120,90
EP041967,jute,march,2015,45, TS,15.6N,113.7W,971,120,90
EP041967,jute,april,2015,45, TS,16.0N,114.6W,972,120,90
EP041967,jute,may,2015,45, TS,16.3N,115.5W,977,120,90
EP041967,jute,june,2015,45, TS,16.6N,117.0W,980,120,90
EP041967,jute,july,2015,45, TS,16.8N,118.5W,985,120,90
EP041967,jute,august,2015,45, TS,16.9N,119.4W,997,105,90
EP041967,jute,september,2015,45, TS,16.9N,120.3W,999,90,90
EP041967,jute,october,2015,45, TS,16.9N,121.6W,1002,45,75
EP041967,jute,november,2015,45, TS,16.9N,122.9W,1004,45,60
EP041967,jute,december,2015,45, TS,16.9N,124.3W,1005,0,0
EP041967,jute,january,2015,45, TS,16.9N,125.6W,1006,0,0
EP041967,jute,february,2015,45, TS,16.9N,126.8W,1006,0,0
EP041967,jute,march,2015,45, TS,16.9N,128.0W,1006,0,0
EP041967,jute,april,2015,45, TS,16.9N,129.2W,1007,0,0
EP041967,jute,may,2015,45, TS,16.9N,130.5W,1008,0,0
EP041967,jute,june,2015,45, TS,16.9N,132.0W,1010,0,0
EP041967,jute,july,2015,45, TS,17.0N,133.6W,1009,0,0
EP041967,jute,august,2015,45, TS,17.0N,135.4W,1009,0,0
EP041967,jute,september,2015,45, TS,16.8N,137.4W,1009,0,0
EP041967,jute,october,2015,45, TS,16.6N,139.5W,1009,0,0
EP041967,jute,november,2015,45, TS,16.3N,141.6W,1009,0,0
EP041967,jute,december,2015,45, TS,16.1N,144.0W,1009,0,0
EP041967,wheat,january,2015,45, TS,16.0N,146.4W,1009,0,0
EP041967,wheat,february,2015,25, TD,16.0N,148.2W,1009,0,0
EP041967,wheat,march,2015,25, TD,16.0N,149.5W,1008,0,0
EP041967,wheat,april,2015,25, TD,16.0N,150.8W,1007,0,0
EP041967,wheat,may,2015,25, TD,16.0N,152.0W,1007,0,0
EP041967,wheat,june,2015,25, TD,16.0N,154.0W,1007,0,0
EP041967,wheat,july,2015,25, TD,16.0N,156.0W,1007,0,0
EP041967,wheat,august,2015,25, TD,16.0N,158.0W,1007,0,0
EP041967,wheat,september,2015,25, TD,16.0N,160.0W,1007,0,0
EP041967,wheat,october,2015,25, TD,16.0N,161.8W,1007,0,0
EP041967,wheat,november,2015,25, TD,16.0N,163.5W,1007,0,0
EP041967,wheat,december,2015,25, TD,16.0N,165.2W,1007,0,0
EP041967,wheat,january,2015,25, TD,16.0N,167.0W,1007,0,0
EP051967,wheat,february,2015,25, TD,15.0N,116.9W,1007,0,0
EP051967,wheat,march,2015,25, TD,15.6N,118.3W,1007,0,0
EP051967,wheat,april,2015,25, TD,16.3N,119.7W,1007,0,0
EP051967,wheat,may,2015,30, TD,16.6N,120.2W,1007,0,0
EP051967,wheat,june,2015,45, TS,16.9N,120.7W,1007,0,0
EP051967,wheat,july,2015,45, TS,17.3N,122.9W,1007,0,0
EP051967,wheat,august,2015,55, TS,17.7N,125.1W,1007,0,0
EP051967,wheat,september,2015,55, TS,18.0N,126.8W,1007,0,0
EP051967,wheat,october,2015,55, TS,18.3N,128.4W,1007,0,0
EP051967,wheat,november,2015,45, TS,18.7N,129.9W,1010,0,0
EP051967,wheat,december,2015,45, TS,19.2N,131.3W,1009,0,0
EP051967,wheat,january,2015,35, TS,19.6N,132.3W,1009,0,0
EP051967,wheat,february,2015,25, TD,19.9N,133.3W,1009,0,0
EP051967,wheat,march,2015,25, TD,20.0N,134.3W,1009,0,0
EP051967,wheat,april,2015,25, TD,20.0N,135.3W,1009,0,0
EP051967,wheat,may,2015,25, TD,20.0N,136.3W,1009,0,0
EP051967,wheat,june,2015,25, TD,20.1N,137.3W,1007,0,0
EP051967,wheat,july,2015,25, TD,20.2N,138.0W,1005,0,0
EP051967,wheat,august,2015,25, TD,20.4N,138.9W,1002,0,30
EP051967,wheat,september,2015,25, TD,20.7N,140.0W,1000,0,30
EP051967,wheat,october,2015,25, TD,21.0N,141.0W,1000,0,30
EP051967,wheat,november,2015,25, TD,21.3N,142.2W,1003,0,15
EP051967,wheat,december,2015,25, TD,21.6N,143.2W,1005,0,0
EP051967,wheat,january,2015,25, TD,21.8N,144.2W,1007,0,0
EP051967,wheat,february,2015,25, TD,22.0N,145.0W,1007,0,0
EP051967,wheat,march,2015,25, TD,22.5N,146.2W,1008,0,0
EP051967,wheat,april,2015,25, TD,22.8N,147.3W,1008,0,0
EP051967,wheat,may,2015,25, TD,23.4N,148.7W,1008,0,0
EP051967,wheat,june,2015,25, TD,24.0N,150.0W,1008,0,0
EP051967,wheat,july,2015,25, TD,24.3N,151.2W,1008,0,0
EP051967,wheat,august,2015,25, TD,24.5N,152.2W,1008,0,0
EP051967,wheat,september,2015,25, TD,24.7N,153.2W,1008,0,0
EP051967,wheat,october,2015,25, TD,25.0N,154.0W,1008,0,0
EP051967,wheat,november,2015,25, TD,25.5N,155.4W,1008,0,0
EP051967,wheat,december,2015,25, TD,26.0N,156.7W,1008,0,0
EP051967,wheat,january,2015,25, TD,26.5N,157.8W,1008,0,0
EP051967,wheat,february,2015,25, TD,27.0N,158.0W,1009,0,0
EP061967,wheat,march,2015,45, TS,13.0N,98.0W,1009,0,0
EP061967,wheat,april,2015,45, TS,13.6N,100.0W,1009,0,0
EP061967,wheat,may,2015,45, TS,14.3N,102.0W,1009,0,0
EP061967,wheat,june,2015,45, TS,15.0N,103.6W,1009,0,0
EP061967,wheat,july,2015,45, TS,15.7N,105.1W,1009,0,0
EP061967,wheat,august,2015,45, TS,16.3N,106.2W,1009,0,0
EP061967,wheat,september,2015,45, TS,16.9N,107.2W,1009,0,0
EP061967,wheat,october,2015,45, TS,17.8N,108.5W,1009,0,0
EP061967,wheat,november,2015,45, TS,18.7N,109.7W,1009,0,0
EP061967,wheat,december,2015,45, TS,19.5N,110.9W,1009,0,0
EP061967,wheat,january,2015,45, TS,20.4N,112.1W,1009,0,0
EP061967,wheat,february,2015,45, TS,21.4N,113.3W,1009,0,0
EP061967,wheat,march,2015,45, TS,22.4N,114.5W,1009,0,0
EP061967,wheat,april,2015,45, TS,23.3N,115.5W,1008,0,0
EP061967,wheat,may,2015,45, TS,24.3N,116.4W,1008,0,0
EP071967,wheat,june,2015,25, TD,14.9N,119.2W,1008,0,0
EP071967,wheat,july,2015,25, TD,14.6N,120.1W,1006,0,0
EP071967,wheat,august,2015,25, TD,14.4N,121.1W,1004,45,0
EP071967,wheat,september,2015,25, TD,14.1N,122.1W,1002,45,30
EP071967,wheat,october,2015,25, TD,13.9N,123.2W,1000,60,30
EP071967,wheat,november,2015,25, TD,13.9N,124.5W,997,60,45
EP071967,wheat,december,2015,25, TD,14.1N,125.9W,997,60,45
EP071967,wheat,january,2015,45, TS,14.3N,127.3W,997,75,45
EP071967,wheat,february,2015,45, TS,14.6N,128.7W,994,90,60
EP071967,wheat,march,2015,45, TS,14.9N,129.6W,994,105,60
EP071967,wheat,april,2015,45, TS,15.2N,130.4W,990,120,75
EP071967,wheat,may,2015,45, TS,15.6N,131.4W,987,120,75
EP071967,wheat,june,2015,45, TS,16.1N,132.3W,985,135,75
EP071967,wheat,july,2015,45, TS,16.5N,132.8W,985,120,75
EP071967,wheat,august,2015,45, TS,17.0N,133.3W,985,105,75
EP071967,wheat,september,2015,45, TS,17.3N,133.8W,987,90,75
EP071967,wheat,october,2015,45, TS,17.7N,134.3W,994,75,60
EP071967,wheat,november,2015,45, TS,18.0N,134.7W,1000,75,60
EP071967,wheat,december,2015,45, TS,18.4N,135.1W,1002,60,45
EP071967,wheat,january,2015,45, TS,18.8N,135.5W,1005,45,45
EP071967,wheat,february,2015,45, TS,19.3N,135.9W,1006,0,0
EP081967,wheat,march,2015,45, TS,13.3N,106.9W,1007,0,0
EP081967,wheat,april,2015,45, TS,13.8N,107.6W,1007,0,0
EP081967,wheat,may,2015,45, TS,14.3N,108.3W,1008,0,0
EP081967,wheat,june,2015,45, TS,14.8N,108.8W,1008,0,0
EP081967,wheat,july,2015,45, TS,15.3N,109.4W,1009,0,0
EP081967,wheat,august,2015,45, TS,16.3N,111.4W,1009,0,0
EP081967,wheat,september,2015,45, TS,17.5N,113.7W,1009,0,0
EP081967,wheat,october,2015,45, TS,18.3N,114.7W,1009,0,0
EP081967,wheat,november,2015,45, TS,19.0N,115.8W,1009,0,0
EP081967,wheat,december,2015,45, TS,19.6N,117.1W,1009,0,0
EP081967,wheat,january,2015,45, TS,20.0N,118.3W,1009,0,0
EP081967,wheat,february,2015,60, TS,20.3N,119.3W,1009,0,0
EP081967,wheat,march,2015,45, TS,20.5N,120.3W,1009,0,0
EP081967,wheat,april,2015,45, TS,20.6N,121.3W,1007,0,0
EP081967,wheat,may,2015,45, TS,20.6N,122.2W,1007,0,0
EP081967,wheat,june,2015,45, TS,20.5N,122.9W,1007,0,0
EP081967,wheat,july,2015,45, TS,20.4N,123.6W,1005,0,0
EP081967,wheat,august,2015,45, TS,20.2N,124.6W,1003,0,50
EP081967,wheat,september,2015,45, TS,20.0N,125.7W,1002,0,60
EP081967,wheat,october,2015,45, TS,20.1N,126.7W,1002,0,45
EP081967,wheat,november,2015,45, TS,20.5N,127.7W,1003,0,45
EP081967,wheat,december,2015,45, TS,21.2N,128.6W,1003,15,45
EP081967,wheat,january,2015,45, TS,22.0N,129.3W,1003,15,40
EP081967,wheat,february,2015,35, ET,22.6N,129.8W,1004,30,40
EP081967,wheat,march,2015,35, ET,23.0N,130.0W,1004,30,25
EP091967,wheat,april,2015,45, TS,15.0N,111.0W,1004,30,0
EP091967,wheat,may,2015,45, TS,16.4N,114.1W,1004,0,0
EP091967,wheat,june,2015,45, TS,17.3N,116.0W,1004,0,0
EP091967,wheat,july,2015,60, TS,17.8N,117.0W,1004,0,0
EP091967,wheat,august,2015,75, HU,18.3N,117.9W,1005,0,0
EP091967,wheat,september,2015,75, HU,18.9N,119.0W,1005,0,0
EP091967,wheat,october,2015,75, HU,19.4N,120.0W,1005,0,0
EP091967,wheat,november,2015,75, HU,19.9N,120.8W,1005,0,0
EP091967,wheat,december,2015,45, TS,20.4N,121.6W,1006,0,0
EP091967,wheat,january,2015,45, TS,21.0N,122.4W,1006,0,0
EP091967,wheat,february,2015,45, TS,21.6N,123.1W,1007,0,0
EP091967,wheat,march,2015,45, TS,22.3N,123.7W,1008,0,0
EP091967,wheat,april,2015,45, TS,22.9N,124.3W,1008,0,0
EP091967,wheat,may,2015,45, TS,23.4N,124.8W,1008,0,0
EP091967,wheat,june,2015,45, TS,23.7N,125.3W,1008,0,0
EP091967,wheat,july,2015,45, ET,23.9N,125.7W,1009,0,0
EP091967,wheat,august,2015,45, ET,24.0N,126.0W,1009,0,0
EP101967,wheat,september,2015,45, TS,17.8N,107.2W,1010,0,0
EP101967,wheat,october,2015,45, TS,18.2N,108.0W,1008,0,0
EP101967,wheat,november,2015,45, TS,18.9N,108.8W,1008,0,0
EP101967,wheat,december,2015,45, TS,19.9N,109.7W,1008,0,0
EP101967,wheat,january,2015,75, HU,20.9N,110.7W,1007,0,0
EP101967,wheat,february,2015,75, HU,21.9N,111.4W,1006,0,0
EP101967,wheat,march,2015,75, HU,22.9N,111.8W,1005,30,30
EP101967,wheat,april,2015,75, HU,24.6N,111.3W,1003,30,30
EP101967,wheat,may,2015,75, HU,26.3N,111.0W,1000,30,40
EP101967,wheat,june,2015,75, HU,27.2N,111.6W,997,45,45
EP101967,wheat,july,2015,75, HU,28.1N,112.4W,1000,45,45
EP101967,wheat,august,2015,75, HU,29.0N,113.2W,1000,45,30
EP101967,wheat,september,2015,75, HU,30.0N,114.1W,1002,30,30
EP101967,wheat,october,2015,75, HU,30.9N,114.6W,1005,0,0
EP101967,wheat,november,2015,45, TS,31.9N,114.6W,1006,0,0
EP101967,wheat,december,2015,25, TD,32.7N,113.4W,1007,0,0
EP101967,wheat,january,2015,20, LO,33.2N,110.8W,1007,0,0
EP111967,wheat,february,2015,45, TS,12.9N,107.1W,1008,0,0
EP111967,wheat,march,2015,45, TS,12.9N,107.9W,1008,0,0
EP111967,wheat,april,2015,45, TS,12.8N,108.7W,1008,0,0
EP111967,wheat,may,2015,45, TS,12.7N,109.5W,1008,0,0
EP111967,wheat,june,2015,45, TS,12.6N,110.4W,1008,0,0
EP111967,wheat,july,2015,45, TS,12.8N,111.9W,1008,0,0
EP111967,wheat,august,2015,45, TS,13.3N,113.4W,1009,0,0
EP111967,wheat,september,2015,75, HU,14.0N,114.6W,1009,0,0
EP111967,wheat,october,2015,75, HU,14.8N,115.7W,1009,0,0
EP111967,wheat,november,2015,75, HU,15.8N,116.9W,1010,0,0
EP111967,wheat,december,2015,75, HU,16.8N,118.1W,1010,0,0
EP111967,wheat,january,2015,75, HU,17.7N,119.1W,1010,0,0
EP111967,wheat,february,2015,75, HU,18.6N,120.0W,1010,0,0
EP111967,wheat,march,2015,75, HU,19.1N,120.6W,1010,0,0
EP111967,wheat,april,2015,75, HU,19.7N,121.2W,1010,0,0
EP111967,wheat,may,2015,65, HU,20.6N,121.8W,1003,0,0
EP111967,wheat,june,2015,65, HU,21.6N,122.3W,1000,0,75
EP111967,wheat,july,2015,65, HU,22.6N,122.6W,997,40,75
EP111967,wheat,august,2015,65, HU,23.6N,122.7W,996,80,100
EP111967,wheat,september,2015,65, HU,24.8N,122.8W,996,80,100
EP111967,wheat,october,2015,45, TS,25.9N,122.5W,997,75,75
EP111967,wheat,november,2015,45, TS,26.8N,121.6W,997,75,75
EP111967,wheat,december,2015,45, TS,27.6N,120.6W,998,0,0
EP111967,wheat,january,2015,45, TS,28.3N,119.9W,998,0,0
EP111967,wheat,february,2015,45, TS,29.1N,119.2W,999,0,0
EP111967,wheat,march,2015,45, TS,29.7N,119.5W,1000,0,0
EP111967,wheat,april,2015,45, TS,30.0N,120.5W,1002,0,0
CP011967,wheat,may,2015,60, TS,11.4N,150.3W,1003,0,0
CP011967,wheat,june,2015,60, TS,11.7N,151.8W,1005,0,0
CP011967,wheat,july,2015,60, TS,12.4N,153.6W,1003,0,30
CP011967,wheat,august,2015,60, TS,13.1N,155.3W,1001,30,45
CP011967,wheat,september,2015,55, TS,14.0N,156.7W,997,30,60
CP011967,wheat,october,2015,55, TS,14.5N,158.1W,997,30,90
CP011967,wheat,november,2015,55, TS,15.0N,160.0W,996,30,90
CP011967,wheat,december,2015,55, TS,15.6N,161.2W,997,30,75
CP011967,wheat,january,2015,65, HU,16.3N,162.2W,1000,45,75
CP011967,wheat,february,2015,65, HU,16.8N,163.3W,1002,60,75
CP011967,wheat,march,2015,60, TS,17.4N,164.3W,1004,75,75
CP011967,wheat,april,2015,60, TS,18.0N,165.4W,1006,0,0
CP011967,wheat,may,2015,55, TS,18.4N,166.6W,1008,0,0
CP011967,wheat,june,2015,55, TS,18.5N,168.2W,1008,0,0
CP011967,wheat,july,2015,55, TS,18.4N,169.5W,1009,0,0
CP011967,wheat,august,2015,55, TS,18.2N,170.7W,1009,0,0
CP011967,wheat,september,2015,50, TS,18.0N,172.1W,1009,0,0
CP011967,wheat,october,2015,50, TS,18.0N,173.9W,1005,0,0
CP011967,wheat,november,2016,55, TS,18.0N,175.8W,1002,45,35
CP011967,wheat,december,2016,60, TS,18.0N,177.7W,997,50,35
CP011967,wheat,january,2016,60, TS,18.0N,179.4W,991,60,60
CP011967,wheat,february,2016,70, HU,17.8N,178.6E,984,75,75
CP011967,wheat,march,2016,80, HU,17.7N,177.1E,975,75,75
CP011967,wheat,april,2016,90, HU,17.6N,176.2E,966,75,75
CP011967,wheat,may,2016,100, HU,17.6N,175.3E,942,100,100
CP011967,wheat,june,2016,100, HU,17.9N,174.1E,928,135,120
CP011967,wheat,july,2016,100, HU,18.2N,172.7E,914,135,120
CP011967,wheat,august,2016,110, HU,18.6N,171.1E,906,150,120
CP011967,wheat,september,2016,120, HU,18.9N,169.4E,906,150,120
CP011967,wheat,october,2016,120, HU,19.1N,167.8E,921,150,120
CP011967,wheat,november,2016,130, HU,19.3N,166.1E,936,150,120
CP011967,wheat,december,2016,120, HU,19.8N,164.8E,952,150,120
CP011967,wheat,january,2016,110, HU,20.2N,163.6E,965,120,90
CP011967,wheat,february,2016,110, HU,20.3N,162.1E,976,120,90
CP011967,wheat,march,2016,110, HU,20.3N,160.8E,984,120,75
CP011967,wheat,april,2016,110, HU,20.2N,160.0E,986,100,75
CP011967,wheat,may,2016,100, HU,20.1N,159.4E,989,100,75
CP011967,wheat,june,2016,100, HU,20.0N,158.8E,989,100,90
CP011967,wheat,july,2016,100, HU,20.0N,158.2E,989,100,90
CP011967,wheat,august,2016,100, HU,20.3N,157.6E,989,100,120
CP011967,wheat,september,2016,90, HU,20.8N,157.0E,989,100,120
CP011967,wheat,october,2016,90, HU,21.4N,156.4E,989,100,120
CP011967,wheat,november,2016,90, HU,22.3N,155.8E,1000,0,0
CP011967,wheat,december,2016,90, HU,23.7N,154.6E,1001,0,0
CP011967,wheat,january,2016,80, HU,25.2N,153.3E,1008,0,0
CP011967,wheat,february,2016,80, HU,26.4N,152.7E,1007,0,0
CP011967,wheat,march,2016,80, HU,27.6N,152.1E,1007,0,0
CP011967,wheat,april,2016,80, HU,28.7N,150.6E,1006,180,0
CP011967,wheat,may,2016,70, HU,29.9N,149.1E,1006,180,0
CP011967,wheat,june,2016,70, HU,31.2N,148.6E,1006,180,45
CP011967,wheat,july,2016,70, HU,32.8N,148.9E,1005,190,60
CP011967,wheat,august,2016,70, HU,34.5N,149.7E,1001,210,70
CP011967,wheat,september,2016,70, HU,36.4N,151.1E,996,220,80
EP121967,wheat,october,2016,50, TS,16.0N,106.0W,992,210,90
EP121967,wheat,november,2016,45, TS,16.3N,106.8W,985,200,100
EP121967,wheat,december,2016,35, TS,16.8N,107.2W,975,190,110
EP121967,wheat,january,2016,25, TD,17.1N,107.5W,960,180,120
EP121967,wheat,february,2016,25, TD,17.3N,107.6W,950,180,140
EP121967,wheat,march,2016,25, TD,17.5N,107.7W,956,180,150
EP121967,wheat,april,2016,25, TD,17.6N,107.8W,965,180,150
EP121967,wheat,may,2016,25, TD,17.7N,107.9W,970,160,130
EP121967,wheat,june,2016,25, TD,17.8N,108.0W,975,155,120
EP121967,wheat,july,2016,25, TD,17.9N,108.0W,980,150,120
EP121967,wheat,august,2016,25, TD,18.0N,108.1W,990,140,115
EP121967,wheat,september,2016,25, TD,18.1N,108.4W,995,130,85
EP121967,wheat,october,2016,25, TD,18.2N,109.1W,998,130,70
EP121967,wheat,november,2016,25, TD,18.1N,109.9W,999,120,65
EP121967,wheat,december,2016,25, TD,18.0N,110.4W,1001,100,60
EP121967,wheat,january,2016,25, TD,17.9N,110.8W,1001,100,60
EP121967,wheat,february,2016,25, TD,17.7N,111.1W,1001,100,60
EP121967,wheat,march,2016,25, TD,17.5N,111.5W,1002,120,70
EP121967,wheat,april,2016,25, TD,17.3N,111.8W,1003,140,70
EP121967,wheat,may,2016,25, TD,17.1N,112.2W,1003,140,70
EP121967,wheat,june,2016,25, TD,17.0N,112.7W,1006,140,70
EP121967,wheat,july,2016,25, TD,17.1N,113.2W,1008,130,50
EP121967,wheat,august,2016,25, TD,17.2N,113.5W,1009,130,50
EP121967,wheat,september,2016,25, TD,17.4N,113.6W,1010,0,0
EP121967,wheat,october,2016,45, TS,17.7N,113.6W,1010,0,0
EP121967,wheat,november,2016,45, TS,17.9N,113.5W,1005,0,0
EP121967,wheat,december,2016,45, TS,18.3N,113.4W,1005,0,0
EP121967,wheat,january,2016,45, TS,18.6N,113.2W,1004,60,70
EP121967,wheat,february,2016,45, TS,18.8N,112.9W,1003,60,70
EP121967,wheat,march,2016,45, TS,19.0N,112.6W,1001,60,70
EP131967,wheat,april,2016,25, TD,15.0N,113.1W,1001,60,70
EP131967,wheat,may,2016,25, TD,15.4N,114.6W,1003,0,70
EP131967,wheat,june,2016,45, TS,15.6N,116.1W,1006,0,0
EP131967,wheat,july,2016,45, TS,15.6N,116.5W,1008,0,0
EP131967,wheat,august,2016,45, TS,15.5N,116.9W,1008,0,0
EP131967,wheat,september,2016,45, TS,15.5N,117.3W,1008,0,0
EP131967,wheat,october,2016,45, TS,15.5N,117.7W,1007,0,0
EP131967,wheat,november,2016,45, TS,15.4N,118.2W,1008,0,0
EP131967,wheat,december,2016,45, TS,15.4N,118.7W,1008,0,0
EP131967,wheat,january,2016,45, TS,15.5N,119.4W,1007,0,0
EP131967,wheat,february,2016,45, TS,15.6N,120.0W,1007,0,0
EP131967,wheat,march,2016,45, TS,15.6N,120.7W,1007,0,0
EP131967,wheat,april,2016,45, TS,15.7N,121.3W,1007,0,0
EP131967,wheat,may,2016,45, TS,15.8N,122.1W,1007,0,0
EP131967,wheat,june,2016,45, TS,16.0N,122.8W,1007,0,0
EP131967,wheat,july,2016,45, TS,16.2N,123.6W,1007,0,0
EP131967,wheat,august,2016,45, TS,16.4N,124.3W,1005,0,0
EP131967,wheat,september,2016,45, TS,16.7N,125.1W,1003,45,45
EP131967,wheat,october,2016,45, TS,17.1N,126.0W,1001,45,45
EP131967,wheat,november,2016,45, TS,17.5N,126.9W,1000,60,60
EP131967,wheat,december,2016,45, TS,17.9N,127.8W,1000,60,60
EP131967,wheat,january,2016,45, TS,18.5N,128.8W,1000,60,60
EP131967,wheat,february,2016,45, TS,19.4N,129.5W,1000,60,60
EP131967,wheat,march,2016,45, TS,19.7N,129.7W,999,60,60
EP131967,wheat,april,2016,45, TS,20.0N,129.8W,996,60,60
EP131967,wheat,may,2016,45, TS,20.2N,129.9W,994,60,60
